#Coverage	Number of genomic locations
1650.0	8.0
1651.0	11.0
1652.0	16.0
1653.0	11.0
1654.0	8.0
1655.0	7.0
1656.0	12.0
1657.0	5.0
1658.0	14.0
1659.0	6.0
1660.0	5.0
1661.0	10.0
1662.0	12.0
1663.0	12.0
1664.0	9.0
1665.0	10.0
1666.0	16.0
1667.0	12.0
1668.0	14.0
1669.0	6.0
1670.0	19.0
1671.0	9.0
1672.0	13.0
1673.0	7.0
1674.0	14.0
1675.0	18.0
1676.0	10.0
1677.0	21.0
1678.0	13.0
1679.0	12.0
1680.0	12.0
1681.0	14.0
1682.0	18.0
1683.0	11.0
1684.0	9.0
1685.0	16.0
1686.0	6.0
1687.0	8.0
1688.0	7.0
1689.0	11.0
1690.0	14.0
1691.0	14.0
1692.0	11.0
1693.0	16.0
1694.0	10.0
1695.0	8.0
1696.0	13.0
1697.0	11.0
1698.0	19.0
1699.0	14.0
1700.0	11.0
1701.0	6.0
1702.0	13.0
1703.0	9.0
1704.0	9.0
1705.0	7.0
1706.0	11.0
1707.0	13.0
1708.0	11.0
1709.0	3.0
1710.0	14.0
1711.0	8.0
1712.0	10.0
1713.0	8.0
1714.0	7.0
1715.0	13.0
1716.0	8.0
1717.0	10.0
1718.0	11.0
1719.0	13.0
1720.0	9.0
1721.0	8.0
1722.0	11.0
1723.0	8.0
1724.0	8.0
1725.0	13.0
1726.0	10.0
1727.0	10.0
1728.0	9.0
1729.0	8.0
1730.0	17.0
1731.0	5.0
1732.0	10.0
1733.0	14.0
1734.0	7.0
1735.0	14.0
1736.0	16.0
1737.0	12.0
1738.0	9.0
1739.0	11.0
1740.0	8.0
1741.0	13.0
1742.0	13.0
1743.0	8.0
1744.0	11.0
1745.0	9.0
1746.0	11.0
1747.0	11.0
1748.0	11.0
1749.0	10.0
1750.0	11.0
1751.0	13.0
1752.0	14.0
1753.0	8.0
1754.0	8.0
1755.0	13.0
1756.0	11.0
1757.0	11.0
1758.0	10.0
1759.0	9.0
1760.0	15.0
1761.0	10.0
1762.0	10.0
1763.0	14.0
1764.0	15.0
1765.0	15.0
1766.0	14.0
1767.0	12.0
1768.0	11.0
1769.0	14.0
1770.0	14.0
1771.0	9.0
1772.0	10.0
1773.0	10.0
1774.0	10.0
1775.0	14.0
1776.0	10.0
1777.0	17.0
1778.0	11.0
1779.0	13.0
1780.0	10.0
1781.0	12.0
1782.0	9.0
1783.0	13.0
1784.0	13.0
1785.0	11.0
1786.0	14.0
1787.0	10.0
1788.0	14.0
1789.0	7.0
1790.0	14.0
1791.0	16.0
1792.0	8.0
1793.0	11.0
1794.0	9.0
1795.0	12.0
1796.0	15.0
1797.0	11.0
1798.0	7.0
1799.0	9.0
1800.0	16.0
1801.0	9.0
1802.0	14.0
1803.0	11.0
1804.0	14.0
1805.0	12.0
1806.0	10.0
1807.0	5.0
1808.0	9.0
1809.0	11.0
1810.0	9.0
1811.0	17.0
1812.0	14.0
1813.0	25.0
1814.0	10.0
1815.0	15.0
1816.0	9.0
1817.0	14.0
1818.0	11.0
1819.0	5.0
1820.0	3.0
1821.0	8.0
1822.0	7.0
1823.0	7.0
1824.0	10.0
1825.0	18.0
1826.0	14.0
1827.0	13.0
1828.0	7.0
1829.0	9.0
1830.0	8.0
1831.0	18.0
1832.0	12.0
1833.0	12.0
1834.0	11.0
1835.0	8.0
1836.0	6.0
1837.0	8.0
1838.0	9.0
1839.0	13.0
1840.0	12.0
1841.0	10.0
1842.0	12.0
1843.0	10.0
1844.0	15.0
1845.0	11.0
1846.0	14.0
1847.0	8.0
1848.0	7.0
1849.0	10.0
1850.0	4.0
1851.0	9.0
1852.0	11.0
1853.0	5.0
1854.0	6.0
1855.0	11.0
1856.0	10.0
1857.0	7.0
1858.0	9.0
1859.0	10.0
1860.0	7.0
1861.0	7.0
1862.0	10.0
1863.0	8.0
1864.0	6.0
1865.0	7.0
1866.0	6.0
1867.0	9.0
1868.0	7.0
1869.0	11.0
1870.0	13.0
1871.0	11.0
1872.0	10.0
1873.0	8.0
1874.0	4.0
1875.0	10.0
1876.0	6.0
1877.0	13.0
1878.0	6.0
1879.0	9.0
1880.0	7.0
1881.0	20.0
1882.0	11.0
1883.0	11.0
1884.0	15.0
1885.0	8.0
1886.0	10.0
1887.0	8.0
1888.0	9.0
1889.0	9.0
1890.0	8.0
1891.0	9.0
1892.0	11.0
1893.0	9.0
1894.0	10.0
1895.0	7.0
1896.0	12.0
1897.0	8.0
1898.0	8.0
1899.0	10.0
1900.0	14.0
1901.0	12.0
1902.0	13.0
1903.0	9.0
1904.0	6.0
1905.0	10.0
1906.0	3.0
1907.0	16.0
1908.0	4.0
1909.0	5.0
1910.0	10.0
1911.0	5.0
1912.0	11.0
1913.0	12.0
1914.0	13.0
1915.0	5.0
1916.0	7.0
1917.0	11.0
1918.0	11.0
1919.0	7.0
1920.0	11.0
1921.0	7.0
1922.0	4.0
1923.0	6.0
1924.0	6.0
1925.0	8.0
1926.0	3.0
1927.0	4.0
1928.0	7.0
1930.0	6.0
1931.0	7.0
1932.0	7.0
1933.0	14.0
1934.0	9.0
1935.0	9.0
1936.0	11.0
1937.0	9.0
1938.0	7.0
1939.0	3.0
1940.0	8.0
1941.0	4.0
1942.0	5.0
1943.0	6.0
1944.0	9.0
1945.0	5.0
1946.0	5.0
1947.0	5.0
1948.0	4.0
1949.0	2.0
1950.0	4.0
1951.0	5.0
1952.0	8.0
1953.0	4.0
1954.0	4.0
1955.0	5.0
1956.0	2.0
1957.0	9.0
1958.0	9.0
1959.0	6.0
1960.0	10.0
1961.0	3.0
1962.0	7.0
1963.0	7.0
1964.0	4.0
1965.0	2.0
1966.0	6.0
1967.0	3.0
1968.0	9.0
1969.0	10.0
1970.0	5.0
1971.0	13.0
1972.0	6.0
1973.0	6.0
1974.0	5.0
1975.0	7.0
1976.0	4.0
1977.0	7.0
1978.0	5.0
1979.0	10.0
1980.0	5.0
1981.0	4.0
1982.0	10.0
1983.0	3.0
1984.0	7.0
1985.0	2.0
1987.0	4.0
1988.0	3.0
1989.0	5.0
1990.0	5.0
1991.0	4.0
1992.0	4.0
1993.0	11.0
1994.0	9.0
1995.0	8.0
1996.0	5.0
1997.0	9.0
1998.0	8.0
1999.0	8.0
2000.0	9.0
2001.0	5.0
2002.0	8.0
2003.0	3.0
2004.0	5.0
2005.0	6.0
2006.0	4.0
2007.0	1.0
2008.0	7.0
2009.0	3.0
2010.0	6.0
2011.0	5.0
2012.0	3.0
2013.0	4.0
2014.0	10.0
2015.0	5.0
2016.0	4.0
2017.0	2.0
2018.0	5.0
2019.0	4.0
2020.0	5.0
2021.0	5.0
2022.0	4.0
2023.0	5.0
2025.0	4.0
2026.0	4.0
2027.0	6.0
2028.0	1.0
2029.0	2.0
2030.0	2.0
2031.0	2.0
2032.0	1.0
2033.0	2.0
2034.0	2.0
2035.0	4.0
2036.0	4.0
2037.0	7.0
2038.0	2.0
2039.0	3.0
2040.0	6.0
2041.0	2.0
2042.0	4.0
2043.0	6.0
2044.0	3.0
2045.0	6.0
2046.0	4.0
2047.0	4.0
2048.0	2.0
2049.0	4.0
2050.0	2.0
2052.0	2.0
2053.0	1.0
2054.0	1.0
2055.0	4.0
2056.0	2.0
2057.0	4.0
2058.0	5.0
2059.0	3.0
2060.0	1.0
2061.0	5.0
2062.0	3.0
2063.0	2.0
2064.0	3.0
2066.0	4.0
2067.0	4.0
2069.0	5.0
2070.0	2.0
2071.0	1.0
2072.0	3.0
2073.0	1.0
2074.0	3.0
2075.0	2.0
2076.0	3.0
2077.0	2.0
2078.0	4.0
2079.0	1.0
2080.0	5.0
2081.0	2.0
2082.0	3.0
2083.0	2.0
2084.0	2.0
2085.0	10.0
2086.0	3.0
2088.0	6.0
2089.0	2.0
2090.0	1.0
2091.0	1.0
2092.0	2.0
2093.0	3.0
2094.0	3.0
2095.0	1.0
2096.0	3.0
2097.0	6.0
2098.0	2.0
2099.0	2.0
2100.0	3.0
2101.0	4.0
2102.0	1.0
2103.0	3.0
2104.0	1.0
2105.0	3.0
2106.0	6.0
2107.0	4.0
2108.0	4.0
2109.0	5.0
2110.0	2.0
2111.0	2.0
2112.0	2.0
2113.0	4.0
2114.0	3.0
2115.0	1.0
2116.0	5.0
2117.0	4.0
2119.0	2.0
2120.0	2.0
2121.0	2.0
2122.0	2.0
2124.0	3.0
2125.0	2.0
2126.0	3.0
2127.0	1.0
2128.0	1.0
2129.0	1.0
2130.0	2.0
2131.0	3.0
2132.0	3.0
2133.0	1.0
2135.0	1.0
2136.0	2.0
2137.0	1.0
2138.0	2.0
2139.0	3.0
2140.0	6.0
2142.0	1.0
2144.0	3.0
2145.0	2.0
2146.0	2.0
2147.0	3.0
2148.0	1.0
2149.0	2.0
2150.0	2.0
2151.0	1.0
2153.0	2.0
2155.0	1.0
2156.0	3.0
2157.0	3.0
2158.0	2.0
2159.0	2.0
2160.0	7.0
2161.0	1.0
2162.0	3.0
2163.0	1.0
2164.0	2.0
2165.0	3.0
2166.0	2.0
2167.0	2.0
2168.0	5.0
2170.0	2.0
2171.0	1.0
2173.0	3.0
2175.0	2.0
2176.0	2.0
2177.0	2.0
2178.0	4.0
2179.0	1.0
2180.0	5.0
2181.0	1.0
2182.0	1.0
2183.0	2.0
2184.0	2.0
2185.0	4.0
2186.0	4.0
2188.0	1.0
2191.0	4.0
2192.0	1.0
2194.0	1.0
2195.0	3.0
2196.0	1.0
2198.0	1.0
2200.0	1.0
2201.0	3.0
2205.0	1.0
2206.0	2.0
2209.0	1.0
2210.0	2.0
2212.0	2.0
2216.0	1.0
2220.0	1.0
2222.0	1.0
2223.0	1.0
2224.0	2.0
2225.0	1.0
2228.0	1.0
2233.0	1.0
2235.0	1.0
2237.0	1.0
2240.0	1.0
2241.0	1.0
2244.0	1.0
2245.0	1.0
2247.0	1.0
2248.0	1.0
2252.0	1.0
2253.0	2.0
2258.0	1.0
2262.0	1.0
2266.0	1.0
2268.0	1.0
2271.0	1.0
2276.0	1.0
2284.0	1.0
2288.0	1.0
2289.0	1.0
2293.0	1.0
2295.0	1.0
2297.0	1.0
2304.0	1.0
2305.0	1.0
2306.0	1.0
2308.0	1.0
2313.0	1.0
2315.0	1.0
2320.0	1.0
2326.0	1.0
2327.0	1.0
2328.0	2.0
2329.0	1.0
2333.0	1.0
2338.0	1.0
2378.0	1.0
2390.0	1.0
2395.0	1.0
2396.0	1.0
2397.0	1.0
2399.0	2.0
2402.0	1.0
2405.0	1.0
2410.0	1.0
2411.0	1.0
2418.0	1.0
2424.0	1.0
2427.0	1.0
2428.0	1.0
2429.0	2.0
2430.0	1.0
2442.0	1.0
2447.0	1.0
2462.0	1.0
2469.0	2.0
2472.0	1.0
2475.0	1.0
2497.0	1.0
2503.0	1.0
2508.0	1.0
2510.0	1.0
2514.0	1.0
2519.0	1.0
2521.0	1.0
2528.0	1.0
2534.0	1.0
2535.0	1.0
2542.0	1.0
2555.0	1.0
2557.0	1.0
2561.0	1.0
2571.0	3.0
2572.0	2.0
2574.0	1.0
2575.0	1.0
2592.0	1.0
2601.0	1.0
2604.0	1.0
2614.0	2.0
2615.0	1.0
2617.0	1.0
2622.0	1.0
2623.0	1.0
2624.0	1.0
2625.0	1.0
2628.0	1.0
2634.0	1.0
2644.0	1.0
2647.0	1.0
2656.0	2.0
2671.0	1.0
2673.0	1.0
2675.0	1.0
2682.0	1.0
2706.0	1.0
2708.0	1.0
2715.0	2.0
2717.0	1.0
2719.0	1.0
2720.0	2.0
2727.0	2.0
2730.0	1.0
2735.0	1.0
2736.0	1.0
2742.0	1.0
2743.0	1.0
2744.0	1.0
2751.0	1.0
2759.0	1.0
2768.0	1.0
2794.0	1.0
2804.0	1.0
2806.0	1.0
2807.0	1.0
2811.0	1.0
2814.0	1.0
2819.0	2.0
2820.0	1.0
2823.0	2.0
2825.0	2.0
2827.0	1.0
2831.0	1.0
2832.0	1.0
2837.0	1.0
2839.0	1.0
2844.0	2.0
2846.0	1.0
2854.0	1.0
2857.0	1.0
2903.0	1.0
2905.0	1.0
2913.0	1.0
2933.0	1.0
2944.0	1.0
2949.0	1.0
2950.0	1.0
2951.0	1.0
2952.0	2.0
2955.0	1.0
2957.0	1.0
2958.0	1.0
2959.0	2.0
2960.0	1.0
2965.0	1.0
2968.0	4.0
2972.0	4.0
2974.0	1.0
2975.0	1.0
2978.0	1.0
2981.0	1.0
2982.0	1.0
2983.0	1.0
2986.0	1.0
2990.0	1.0
2994.0	2.0
2996.0	1.0
2997.0	1.0
3001.0	1.0
3005.0	1.0
3006.0	1.0
3007.0	1.0
3008.0	1.0
3020.0	1.0
3021.0	1.0
3022.0	1.0
3024.0	2.0
3026.0	1.0
3028.0	1.0
3029.0	1.0
3031.0	1.0
3033.0	1.0
3034.0	2.0
3036.0	1.0
3037.0	1.0
3038.0	1.0
3046.0	1.0
3062.0	1.0
3072.0	1.0
3075.0	1.0
3076.0	2.0
3086.0	1.0
3109.0	1.0
3111.0	1.0
3126.0	1.0
3145.0	2.0
3149.0	1.0
3172.0	1.0
3176.0	2.0
3178.0	1.0
3179.0	1.0
3190.0	1.0
3250.0	1.0
3284.0	1.0
3293.0	1.0
3346.0	1.0
3348.0	1.0
3350.0	1.0
