#Coverage	Number of genomic locations
602.0	41.0
603.0	49.0
604.0	45.0
605.0	62.0
606.0	34.0
607.0	47.0
608.0	47.0
609.0	45.0
610.0	52.0
611.0	27.0
612.0	36.0
613.0	38.0
614.0	31.0
615.0	31.0
616.0	48.0
617.0	36.0
618.0	28.0
619.0	42.0
620.0	51.0
621.0	38.0
622.0	55.0
623.0	47.0
624.0	40.0
625.0	40.0
626.0	35.0
627.0	47.0
628.0	56.0
629.0	44.0
630.0	37.0
631.0	47.0
632.0	48.0
633.0	42.0
634.0	36.0
635.0	39.0
636.0	32.0
637.0	27.0
638.0	34.0
639.0	56.0
640.0	39.0
641.0	35.0
642.0	39.0
643.0	32.0
644.0	32.0
645.0	38.0
646.0	29.0
647.0	29.0
648.0	32.0
649.0	41.0
650.0	48.0
651.0	26.0
652.0	34.0
653.0	35.0
654.0	34.0
655.0	37.0
656.0	32.0
657.0	25.0
658.0	26.0
659.0	34.0
660.0	32.0
661.0	36.0
662.0	21.0
663.0	26.0
664.0	37.0
665.0	25.0
666.0	17.0
667.0	21.0
668.0	37.0
669.0	23.0
670.0	31.0
671.0	20.0
672.0	21.0
673.0	35.0
674.0	34.0
675.0	24.0
676.0	18.0
677.0	18.0
678.0	29.0
679.0	25.0
680.0	18.0
681.0	25.0
682.0	31.0
683.0	23.0
684.0	31.0
685.0	14.0
686.0	29.0
687.0	15.0
688.0	24.0
689.0	22.0
690.0	27.0
691.0	29.0
692.0	28.0
693.0	25.0
694.0	30.0
695.0	36.0
696.0	30.0
697.0	25.0
698.0	20.0
699.0	22.0
700.0	12.0
701.0	26.0
702.0	39.0
703.0	33.0
704.0	31.0
705.0	45.0
706.0	40.0
707.0	37.0
708.0	23.0
709.0	31.0
710.0	29.0
711.0	20.0
712.0	25.0
713.0	19.0
714.0	29.0
715.0	40.0
716.0	29.0
717.0	35.0
718.0	32.0
719.0	25.0
720.0	30.0
721.0	18.0
722.0	25.0
723.0	17.0
724.0	21.0
725.0	25.0
726.0	19.0
727.0	22.0
728.0	16.0
729.0	25.0
730.0	24.0
731.0	21.0
732.0	21.0
733.0	23.0
734.0	25.0
735.0	22.0
736.0	30.0
737.0	26.0
738.0	21.0
739.0	29.0
740.0	27.0
741.0	26.0
742.0	21.0
743.0	18.0
744.0	22.0
745.0	18.0
746.0	16.0
747.0	13.0
748.0	18.0
749.0	17.0
750.0	19.0
751.0	18.0
752.0	19.0
753.0	19.0
754.0	16.0
755.0	13.0
756.0	19.0
757.0	21.0
758.0	22.0
759.0	13.0
760.0	17.0
761.0	18.0
762.0	16.0
763.0	24.0
764.0	17.0
765.0	26.0
766.0	12.0
767.0	21.0
768.0	20.0
769.0	19.0
770.0	13.0
771.0	18.0
772.0	14.0
773.0	14.0
774.0	16.0
775.0	21.0
776.0	18.0
777.0	17.0
778.0	12.0
779.0	18.0
780.0	26.0
781.0	20.0
782.0	15.0
783.0	18.0
784.0	18.0
785.0	24.0
786.0	15.0
787.0	19.0
788.0	23.0
789.0	27.0
790.0	22.0
791.0	31.0
792.0	26.0
793.0	16.0
794.0	22.0
795.0	23.0
796.0	20.0
797.0	21.0
798.0	20.0
799.0	19.0
800.0	19.0
801.0	21.0
802.0	22.0
803.0	14.0
804.0	20.0
805.0	13.0
806.0	26.0
807.0	18.0
808.0	22.0
809.0	13.0
810.0	19.0
811.0	25.0
812.0	18.0
813.0	5.0
814.0	9.0
815.0	15.0
816.0	9.0
817.0	16.0
818.0	3.0
819.0	7.0
820.0	10.0
821.0	13.0
822.0	26.0
823.0	15.0
824.0	20.0
825.0	19.0
826.0	11.0
827.0	20.0
828.0	19.0
829.0	16.0
830.0	18.0
831.0	20.0
832.0	20.0
833.0	23.0
834.0	22.0
835.0	23.0
836.0	14.0
837.0	19.0
838.0	17.0
839.0	16.0
840.0	14.0
841.0	16.0
842.0	18.0
843.0	11.0
844.0	19.0
845.0	19.0
846.0	14.0
847.0	9.0
848.0	11.0
849.0	15.0
850.0	17.0
851.0	13.0
852.0	10.0
853.0	7.0
854.0	15.0
855.0	15.0
856.0	13.0
857.0	19.0
858.0	17.0
859.0	13.0
860.0	17.0
861.0	17.0
862.0	11.0
863.0	14.0
864.0	10.0
865.0	12.0
866.0	19.0
867.0	15.0
868.0	6.0
869.0	11.0
870.0	15.0
871.0	15.0
872.0	10.0
873.0	10.0
874.0	16.0
875.0	10.0
876.0	15.0
877.0	12.0
878.0	16.0
879.0	13.0
880.0	18.0
881.0	15.0
882.0	9.0
883.0	9.0
884.0	7.0
885.0	9.0
886.0	7.0
887.0	5.0
888.0	10.0
889.0	9.0
890.0	6.0
891.0	10.0
892.0	7.0
893.0	10.0
894.0	7.0
895.0	12.0
896.0	23.0
897.0	8.0
898.0	19.0
899.0	12.0
900.0	13.0
901.0	11.0
902.0	12.0
903.0	9.0
904.0	11.0
905.0	11.0
906.0	11.0
907.0	4.0
908.0	8.0
909.0	9.0
910.0	6.0
911.0	7.0
912.0	8.0
913.0	8.0
914.0	9.0
915.0	12.0
916.0	2.0
917.0	12.0
918.0	9.0
919.0	5.0
920.0	13.0
921.0	9.0
922.0	8.0
923.0	6.0
924.0	13.0
925.0	11.0
926.0	4.0
927.0	7.0
928.0	11.0
929.0	12.0
930.0	6.0
931.0	17.0
932.0	7.0
933.0	10.0
934.0	11.0
935.0	13.0
936.0	3.0
937.0	9.0
938.0	5.0
939.0	9.0
940.0	7.0
941.0	8.0
942.0	15.0
943.0	9.0
944.0	11.0
945.0	5.0
946.0	7.0
947.0	7.0
948.0	15.0
949.0	3.0
950.0	4.0
951.0	7.0
952.0	6.0
953.0	8.0
954.0	12.0
955.0	6.0
956.0	5.0
957.0	7.0
958.0	5.0
959.0	6.0
960.0	7.0
961.0	7.0
962.0	3.0
963.0	8.0
964.0	7.0
965.0	4.0
966.0	4.0
967.0	9.0
968.0	7.0
969.0	4.0
970.0	6.0
971.0	3.0
972.0	2.0
973.0	2.0
974.0	7.0
975.0	4.0
976.0	3.0
977.0	3.0
978.0	10.0
979.0	5.0
980.0	8.0
981.0	11.0
982.0	5.0
983.0	4.0
984.0	4.0
985.0	5.0
986.0	9.0
987.0	10.0
988.0	8.0
989.0	5.0
990.0	11.0
991.0	10.0
992.0	4.0
993.0	10.0
994.0	10.0
995.0	7.0
996.0	6.0
997.0	10.0
998.0	4.0
999.0	9.0
1000.0	12.0
1001.0	5.0
1002.0	6.0
1003.0	5.0
1004.0	4.0
1005.0	4.0
1006.0	5.0
1007.0	4.0
1008.0	6.0
1009.0	3.0
1010.0	9.0
1011.0	4.0
1012.0	3.0
1013.0	3.0
1014.0	5.0
1015.0	3.0
1016.0	2.0
1017.0	10.0
1018.0	6.0
1019.0	9.0
1020.0	14.0
1021.0	4.0
1022.0	11.0
1023.0	8.0
1024.0	3.0
1025.0	8.0
1026.0	4.0
1027.0	7.0
1028.0	2.0
1029.0	6.0
1030.0	4.0
1031.0	10.0
1032.0	8.0
1033.0	4.0
1034.0	2.0
1035.0	6.0
1036.0	10.0
1037.0	2.0
1038.0	7.0
1039.0	7.0
1040.0	5.0
1041.0	3.0
1042.0	5.0
1043.0	2.0
1044.0	6.0
1045.0	1.0
1046.0	7.0
1048.0	5.0
1049.0	2.0
1050.0	9.0
1051.0	9.0
1052.0	2.0
1053.0	3.0
1054.0	5.0
1055.0	1.0
1056.0	4.0
1057.0	2.0
1058.0	8.0
1059.0	3.0
1060.0	4.0
1061.0	3.0
1062.0	2.0
1063.0	2.0
1064.0	3.0
1065.0	2.0
1067.0	4.0
1068.0	4.0
1069.0	2.0
1070.0	5.0
1071.0	6.0
1072.0	3.0
1073.0	3.0
1074.0	2.0
1075.0	2.0
1076.0	2.0
1077.0	3.0
1078.0	3.0
1080.0	5.0
1081.0	2.0
1082.0	4.0
1083.0	9.0
1084.0	5.0
1085.0	7.0
1086.0	6.0
1087.0	10.0
1088.0	5.0
1089.0	4.0
1090.0	9.0
1091.0	7.0
1092.0	4.0
1093.0	1.0
1094.0	4.0
1095.0	3.0
1096.0	4.0
1097.0	3.0
1098.0	5.0
1099.0	3.0
1100.0	2.0
1101.0	2.0
1102.0	4.0
1103.0	7.0
1104.0	6.0
1105.0	5.0
1106.0	6.0
1107.0	4.0
1108.0	4.0
1109.0	4.0
1110.0	4.0
1111.0	2.0
1112.0	4.0
1113.0	3.0
1114.0	1.0
1115.0	3.0
1116.0	4.0
1117.0	3.0
1118.0	6.0
1119.0	2.0
1120.0	1.0
1121.0	1.0
1122.0	1.0
1123.0	1.0
1126.0	1.0
1127.0	1.0
1128.0	1.0
1129.0	2.0
1130.0	2.0
1131.0	4.0
1132.0	2.0
1133.0	2.0
1134.0	3.0
1135.0	2.0
1136.0	4.0
1137.0	1.0
1138.0	4.0
1139.0	1.0
1140.0	6.0
1141.0	4.0
1142.0	5.0
1143.0	2.0
1144.0	1.0
1145.0	4.0
1146.0	5.0
1147.0	1.0
1149.0	1.0
1150.0	4.0
1152.0	5.0
1153.0	2.0
1154.0	3.0
1156.0	4.0
1157.0	3.0
1158.0	2.0
1159.0	5.0
1160.0	3.0
1161.0	1.0
1162.0	5.0
1164.0	1.0
1165.0	5.0
1166.0	4.0
1167.0	2.0
1168.0	3.0
1169.0	1.0
1170.0	4.0
1171.0	2.0
1172.0	4.0
1173.0	4.0
1174.0	3.0
1175.0	7.0
1176.0	2.0
1178.0	4.0
1179.0	2.0
1180.0	4.0
1181.0	1.0
1182.0	2.0
1183.0	5.0
1185.0	4.0
1186.0	1.0
1189.0	2.0
1191.0	2.0
1193.0	2.0
1194.0	1.0
1196.0	2.0
1197.0	2.0
1198.0	2.0
1199.0	1.0
1200.0	2.0
1202.0	2.0
1203.0	3.0
1204.0	1.0
1205.0	1.0
1206.0	2.0
1207.0	3.0
1208.0	3.0
1209.0	1.0
1211.0	3.0
1212.0	2.0
1214.0	3.0
1216.0	1.0
1218.0	1.0
1220.0	1.0
1221.0	1.0
1222.0	2.0
1223.0	2.0
1225.0	1.0
1227.0	1.0
1228.0	2.0
1229.0	3.0
1230.0	1.0
1232.0	1.0
1233.0	3.0
1234.0	1.0
1237.0	2.0
1240.0	1.0
1241.0	1.0
1242.0	2.0
1245.0	1.0
1248.0	1.0
1258.0	1.0
1259.0	3.0
1262.0	1.0
1263.0	1.0
1264.0	1.0
1265.0	1.0
1266.0	1.0
1267.0	2.0
1268.0	1.0
1271.0	1.0
1272.0	1.0
1275.0	4.0
1276.0	1.0
1277.0	2.0
1278.0	1.0
1279.0	2.0
1281.0	2.0
1283.0	1.0
1284.0	1.0
1286.0	2.0
1287.0	1.0
1288.0	1.0
1289.0	2.0
1294.0	3.0
1295.0	3.0
1298.0	1.0
1299.0	2.0
1301.0	2.0
1307.0	1.0
1311.0	2.0
1312.0	2.0
1315.0	1.0
1316.0	1.0
1317.0	1.0
1319.0	1.0
1320.0	1.0
1322.0	2.0
1323.0	1.0
1324.0	1.0
1327.0	1.0
1331.0	1.0
1332.0	2.0
1333.0	1.0
1334.0	3.0
1335.0	1.0
1337.0	1.0
1340.0	1.0
1344.0	4.0
1346.0	1.0
1349.0	1.0
1351.0	1.0
1353.0	1.0
1357.0	1.0
1358.0	2.0
1359.0	3.0
1361.0	1.0
1362.0	2.0
1363.0	2.0
1364.0	2.0
1366.0	2.0
1369.0	1.0
1371.0	1.0
1373.0	5.0
1375.0	2.0
1377.0	1.0
1378.0	1.0
1380.0	2.0
1381.0	2.0
1382.0	1.0
1383.0	5.0
1385.0	1.0
1386.0	1.0
1387.0	1.0
1388.0	1.0
1389.0	3.0
1390.0	2.0
1391.0	1.0
1393.0	2.0
1394.0	4.0
1395.0	1.0
1397.0	1.0
1398.0	1.0
1400.0	1.0
1401.0	2.0
1402.0	1.0
1403.0	1.0
1404.0	1.0
1405.0	2.0
1406.0	2.0
1408.0	1.0
1410.0	1.0
1411.0	1.0
1412.0	2.0
1414.0	1.0
1415.0	3.0
1416.0	4.0
1417.0	2.0
1418.0	3.0
1419.0	2.0
1420.0	2.0
1422.0	1.0
1423.0	2.0
1424.0	2.0
1425.0	1.0
1426.0	2.0
1428.0	2.0
1431.0	2.0
1432.0	3.0
1433.0	1.0
1434.0	2.0
1437.0	3.0
1439.0	2.0
1440.0	1.0
1441.0	1.0
1444.0	1.0
1446.0	1.0
1448.0	1.0
1449.0	1.0
1453.0	1.0
1454.0	1.0
1457.0	1.0
1459.0	2.0
1460.0	1.0
1461.0	3.0
1462.0	4.0
1465.0	3.0
1466.0	3.0
1467.0	4.0
1468.0	2.0
1470.0	4.0
1472.0	2.0
1474.0	1.0
1476.0	1.0
1486.0	1.0
1488.0	1.0
1493.0	1.0
1494.0	1.0
1495.0	1.0
1496.0	1.0
1497.0	2.0
1498.0	1.0
1499.0	1.0
1500.0	2.0
1501.0	1.0
1502.0	3.0
1503.0	1.0
1505.0	1.0
1507.0	1.0
1509.0	1.0
1511.0	2.0
1513.0	1.0
1515.0	2.0
1520.0	1.0
1521.0	2.0
1522.0	1.0
1524.0	1.0
1526.0	1.0
1528.0	3.0
1530.0	1.0
1532.0	1.0
1533.0	1.0
1539.0	3.0
1540.0	1.0
1546.0	1.0
1547.0	3.0
1549.0	2.0
1553.0	2.0
1554.0	1.0
1555.0	1.0
1556.0	1.0
1560.0	1.0
1565.0	1.0
1568.0	1.0
1571.0	1.0
1584.0	1.0
1592.0	2.0
1593.0	1.0
1598.0	2.0
1600.0	1.0
1606.0	1.0
1607.0	1.0
1614.0	1.0
1622.0	1.0
1664.0	1.0
1677.0	1.0
1680.0	1.0
1686.0	1.0
1688.0	1.0
