#Insert size (bp)	insert size
327.0	709.0
328.0	645.0
329.0	636.0
330.0	619.0
331.0	698.0
332.0	632.0
333.0	681.0
334.0	602.0
335.0	645.0
336.0	590.0
337.0	611.0
338.0	619.0
339.0	648.0
340.0	599.0
341.0	559.0
342.0	585.0
343.0	561.0
344.0	568.0
345.0	614.0
346.0	534.0
347.0	593.0
348.0	549.0
349.0	545.0
350.0	525.0
351.0	550.0
352.0	535.0
353.0	533.0
354.0	538.0
355.0	509.0
356.0	540.0
357.0	530.0
358.0	509.0
359.0	508.0
360.0	502.0
361.0	496.0
362.0	527.0
363.0	484.0
364.0	508.0
365.0	492.0
366.0	475.0
367.0	440.0
368.0	467.0
369.0	439.0
370.0	468.0
371.0	417.0
372.0	421.0
373.0	433.0
374.0	440.0
375.0	442.0
376.0	460.0
377.0	373.0
378.0	480.0
379.0	448.0
380.0	412.0
381.0	419.0
382.0	403.0
383.0	424.0
384.0	407.0
385.0	394.0
386.0	421.0
387.0	402.0
388.0	386.0
389.0	385.0
390.0	397.0
391.0	402.0
392.0	343.0
393.0	430.0
394.0	339.0
395.0	362.0
396.0	359.0
397.0	348.0
398.0	324.0
399.0	351.0
400.0	348.0
401.0	350.0
402.0	325.0
403.0	350.0
404.0	314.0
405.0	330.0
406.0	343.0
407.0	325.0
408.0	341.0
409.0	324.0
410.0	308.0
411.0	343.0
412.0	307.0
413.0	315.0
414.0	294.0
415.0	291.0
416.0	308.0
417.0	274.0
418.0	302.0
419.0	267.0
420.0	278.0
421.0	272.0
422.0	282.0
423.0	246.0
424.0	276.0
425.0	275.0
426.0	281.0
427.0	233.0
428.0	300.0
429.0	248.0
430.0	273.0
431.0	273.0
432.0	286.0
433.0	252.0
434.0	230.0
435.0	252.0
436.0	246.0
437.0	249.0
438.0	263.0
439.0	274.0
440.0	232.0
441.0	249.0
442.0	229.0
443.0	255.0
444.0	211.0
445.0	223.0
446.0	196.0
447.0	234.0
448.0	232.0
449.0	239.0
450.0	210.0
451.0	187.0
452.0	218.0
453.0	220.0
454.0	193.0
455.0	170.0
456.0	198.0
457.0	199.0
458.0	175.0
459.0	201.0
460.0	200.0
461.0	221.0
462.0	193.0
463.0	217.0
464.0	173.0
465.0	172.0
466.0	182.0
467.0	168.0
468.0	190.0
469.0	186.0
470.0	189.0
471.0	195.0
472.0	174.0
473.0	180.0
474.0	177.0
475.0	199.0
476.0	179.0
477.0	158.0
478.0	147.0
479.0	155.0
480.0	170.0
481.0	162.0
482.0	155.0
483.0	152.0
484.0	146.0
485.0	151.0
486.0	150.0
487.0	150.0
488.0	140.0
489.0	136.0
490.0	142.0
491.0	129.0
492.0	154.0
493.0	152.0
494.0	133.0
495.0	138.0
496.0	144.0
497.0	118.0
498.0	133.0
